1731571592331|212|statement|connection 0|url jdbc:p6spy:mysql://47.236.166.34:3306/monitoringsystem?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|show table status WHERE 1=1  AND NAME IN ('test')|show table status WHERE 1=1  AND NAME IN ('test')
1732382618808|63|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732382618873|63|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732388376413|71|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732388376492|66|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732388509091|75|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732388509174|69|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732389370193|72|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732389370276|65|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732390141276|71|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732390141356|65|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732390149761|66|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732390149829|66|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732390169914|66|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732390169980|65|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732390384190|73|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732390384272|67|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732390387804|67|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732390387873|67|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732390501585|67|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732390501654|67|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732390562587|74|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732390562668|68|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732390564852|68|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732390564922|68|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732390566910|68|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732390566979|68|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732424260813|78|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732424260908|68|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732424651796|68|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732424651867|68|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732424655499|68|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732424655568|68|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732424658078|69|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732424658149|68|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732425797550|73|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732425797640|63|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732425875006|74|statement|connection 1|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732425875094|64|statement|connection 1|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732425881107|64|statement|connection 1|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732425881172|64|statement|connection 1|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732427702824|78|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732427702916|67|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732427714774|68|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732427714845|68|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732427787337|72|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732427787426|62|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732427808432|62|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732427808499|62|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732427875044|63|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732427875107|62|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732428161903|61|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732428161965|61|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
1732428275072|62|statement|connection 0|url jdbc:p6spy:mysql://scnu.saigou.work:3306/scnu?useUnicode=true&characterEncoding=UTF-8&useSSL=false&serverTimezone=UTC&allowMultiQueries=true&allowPublicKeyRetrieval=true|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=?|SELECT id,name,email,phone,account,password,login_ip,head_url,create_date,isban FROM user WHERE id=1
